CustomerId,Surname,Geography,Gender,Age,EstimatedSalary,target
15681476,Foveaux,France,F,39,109626.13,1
15654870,Longo,France,F,45,99251.24,1
15790448,Calabresi,France,F,35,143345.69,1
15785326,Randall,Spain,F,35,59653.03,0
15592854,Garcia,France,M,25,196864.61,1
15617486,Sullivan,France,M,52,109960.4,1
15806796,Higgins,Germany,F,33,127256.7,0
15644699,Crawford,France,F,40,1099.95,1
15622305,Martin,Germany,F,33,146192.4,0
15608209,Currey,Germany,M,33,48553.77,0
15626898,Teng,France,M,30,144407.1,1
15644297,Austin,Germany,M,38,195760.53,0
15731569,Hudson,France,M,81,44827.47,1
15582149,Ts'ui,Germany,F,34,88743.99,0
15802483,Hancock,France,M,34,88837.11,1
15686999,Nicholas,France,F,40,62112.7,1
15772479,Napolitano,France,M,37,163563.07,1
15778884,Jamieson,France,F,38,174800.31,1
15623630,Foster,Germany,F,56,42429.88,0
15774316,Moretti,France,M,37,82647.65,1
15695097,Chiedozie,Germany,F,30,134175.15,0
15645404,Okwukwe,France,F,51,92243.94,1
15750574,Lumholtz,Spain,F,34,6175.53,0
15636812,Rose,France,M,40,29213.63,1
15712068,Wan,Spain,M,45,67214.02,0
15652030,De Bernales,Germany,M,49,169037.84,0
15577398,Ch'eng,France,M,30,188809.23,1
15756848,Edmondson,Spain,M,42,79408.17,0
15806929,Ch'ien,Germany,M,36,89222.66,0
15656005,Millar,Germany,M,31,86079.67,0
15722632,Dickson,Germany,M,50,12944.17,0
15794356,Toscani,Germany,M,42,166516.84,0
15659656,Pan,France,M,35,126419.8,1
15588341,Chigozie,Spain,M,47,89103.05,0
15709142,Sagese,Germany,F,30,132973.17,0
15627042,Reilly,France,F,26,93122.41,1
15627517,Taylor,Spain,M,27,167522.19,0
15803032,Yen,Germany,M,38,157239.6,0
15665129,Kapustin,Germany,M,33,107429.71,0
15628272,Singh,France,F,36,75304.09,1
15678206,Yeh,France,M,46,182944.47,1
15678427,Genovese,Germany,F,27,5983.7,0
15678067,Boyle,Spain,M,45,163655.01,0
15793331,Blair,France,M,32,89385.92,1
15699532,Okagbue,France,M,51,168773.54,1
15605827,Khan,France,M,39,96864.36,1
15643635,Robertson,Spain,M,32,134455.84,0
15787710,Tikhonov,Spain,F,39,28368.37,0
15614137,MacDonald,France,F,40,103898.59,1
15754494,Ah Mouy,France,F,33,63239.65,1
15713440,Barese,Germany,F,21,170138.68,0
15803479,Winter-Irving,France,F,67,3837.08,1
15709639,Wilson,France,F,22,92977.75,1
15601719,Fiorentino,Germany,M,24,191368.37,0
15772482,Iloerika,Germany,M,28,104889.2,0
15591489,Davison,France,M,26,60285.3,1
15629002,Hamilton,Germany,M,36,180693.61,0
15798053,Nnachetam,Spain,M,32,126475.79,0
15753895,Blue,Spain,M,37,133535.99,0
15595426,Madukwe,Spain,M,57,87412.24,0
15645815,Mills,France,M,45,164886.64,1
15632848,Ferrari,France,F,36,116238.39,1
15703068,Nixon,Germany,M,41,138051.19,0
15791513,Manfrin,France,M,41,101617.64,1
15587210,McCartney,Germany,F,44,1985.41,0
15793803,Robinson,France,M,34,165626.6,1
15787756,Nkemdirim,Germany,M,51,177784.68,0
15723437,Sal,France,F,35,65765.22,1
15702715,Kao,France,F,34,50759.8,1
15809872,Ikechukwu,France,M,32,163216.48,1
15644295,Hargreaves,Spain,F,39,74850.93,0
15778694,Sievier,Germany,F,26,23491.09,0
15759555,Murphy,Spain,M,41,134272.57,0
15631406,Munro,Germany,M,50,155721.15,0
15616676,Donnelly,Germany,M,23,147230.77,0
15771154,North,France,F,73,133210.44,1
15669491,Cruz,France,F,46,18986.12,1
15697691,Sinclair,France,F,41,100507.81,1
15665180,Vasiliev,France,F,31,59346.4,1
15752588,Vasilyeva,France,M,36,95372.64,1
15743051,Hamilton,France,M,30,31805.49,1
15571873,Sung,France,M,24,51959.82,1
15679743,Genovesi,France,F,33,130824.57,1
15769412,Atkinson,Spain,M,39,157694.76,0
15775124,Watterston,Spain,M,37,933.38,0
15732113,Butters,Spain,M,50,2560.11,0
15578141,Chien,Spain,M,38,12905.89,0
15595874,Gorbunova,Spain,F,36,176692.87,0
15755642,Bulgakov,France,M,34,102908.63,1
15576526,Steele,Spain,M,36,41291.05,0
15792489,Polyakova,Spain,M,42,119127.06,0
15733705,Bull,France,F,30,126434.61,1
15807221,Weaver,Spain,M,21,103901.35,0
15573045,Earl,France,M,62,85153.0,1
15756824,Giordano,Germany,F,50,12493.61,0
15773520,Begg,France,F,43,167336.78,1
15627439,Pickering,Spain,F,36,186180.42,0
15701439,Fanucci,Spain,F,50,88566.9,0
15785352,Chang,France,M,37,172526.9,1
15616525,Sopuluchi,Spain,M,31,137985.69,0
15717489,Martin,France,M,23,19793.73,1
15795737,McNaughtan,Spain,F,47,107874.39,0
15693877,Stewart,France,F,47,171995.34,1
15576111,Reagan,Germany,M,33,61829.89,0
15595713,Heller,Spain,M,33,31728.35,0
15808868,Nwokeocha,France,F,31,155221.05,1
15708193,Liu,France,M,33,130866.95,1
15697801,Sokolova,Germany,F,56,62199.78,0
15770121,Bancroft,France,F,34,24255.21,1
15800524,Nnanna,Germany,M,29,64679.07,0
15686236,Trevisani,Germany,F,47,88120.78,0
15659807,Nwachinemelu,Spain,M,41,66463.62,0
15736078,Ting,Germany,F,33,15142.1,0
15620836,Lo Duca,Germany,F,34,102908.91,0
15698184,Marshall,France,F,50,48170.57,1
15717643,Band,France,F,34,11597.69,1
15776596,Ferri,Spain,F,39,172450.04,0
15814757,Carter,Spain,M,31,184061.17,0
15812607,Wilson,Germany,F,46,21038.58,0
15663888,Connor,Germany,M,34,109538.35,0
15748882,Reid,Spain,M,29,129192.55,0
15690829,Sandefur,Germany,M,49,146516.86,0
15695819,Bidwill,Germany,M,43,181430.91,0
15696834,Cone,France,F,29,121451.21,1
15797710,Saunders,Germany,M,29,131712.51,0
15700654,Liardet,Germany,M,44,53294.17,0
15583764,Wilkes,Germany,M,31,96546.55,0
15688849,Martin,France,M,48,184524.65,1
15661473,Boni,Germany,M,51,195259.31,0
15601030,Patel,Germany,F,34,172618.52,0
15789557,Howell-Price,Germany,F,27,59259.44,0
15745250,Simpson,France,M,58,25899.21,1
15590349,Rowland,France,F,36,3749.0,1
15741693,Barnard,France,M,40,101918.96,1
15618446,Nnonso,France,F,50,57802.62,1
15766552,Rossi,France,M,37,142454.77,1
15668775,Pendred,France,M,47,143829.54,1
15757895,Martin,Germany,M,30,44114.88,0
15774551,K?,Spain,M,36,186948.35,0
15684011,Miller,Germany,M,29,173629.78,0
15736146,Afamefula,Germany,M,28,49133.45,0
15656286,Sims,France,M,33,178122.71,1
15774847,Knight,France,M,50,20893.61,1
15619340,Obijiaku,Spain,M,38,41303.29,0
15815656,Hopkins,Germany,F,39,199808.1,0
15623357,Onio,Germany,M,24,180490.53,0
15601324,Black,France,F,48,87400.53,1
15715510,Eluemuno,France,M,29,73686.75,1
15663770,Doyle,France,M,38,172497.73,1
15779267,Onyemere,France,M,47,89286.29,1
15597957,Rahman,Spain,M,66,180082.7,0
15584620,Su,Germany,F,36,22102.25,0
15750772,Walker,France,F,38,76068.95,1
15706557,Ferguson,France,F,52,32159.46,1
15594391,Samaniego,France,F,68,159557.28,1
15661656,Onwumelu,France,M,38,107673.35,1
15631217,Young,France,M,40,33607.72,1
15588955,Mazzi,Germany,F,43,141035.65,0
15758252,Toscano,Germany,F,45,115719.08,0
15740223,Walton,Germany,M,51,86128.21,0
15805413,Chiang,France,F,31,147668.64,1
15635116,Burgos,Spain,M,60,177480.45,0
15764892,Spinelli,Spain,F,51,190937.09,0
15795936,Lung,France,M,50,84531.79,1
15655232,Noble,Germany,M,35,161133.4,0
15640133,Pai,France,F,34,185555.63,1
15751524,Chigozie,Germany,F,36,33075.24,0
15670552,Peavy,France,F,31,39806.75,1
15623966,Yermakov,France,F,35,26389.92,1
15752193,Burton,Spain,M,34,12162.76,0
15607269,Costa,Germany,F,49,167237.94,0
15700752,Pugliesi,France,F,32,52067.37,1
15777901,Lindell,Germany,F,43,184006.36,0
15639117,Sorenson,Spain,F,34,582.59,0
15720203,Arcuri,Spain,M,28,143274.41,0
15586236,Banks,France,M,31,54474.48,1
15676645,Parry,France,M,45,121428.2,1
15715988,Cockett,France,M,35,79704.12,1
15603749,Galkina,France,F,53,41055.71,1
15608956,Su,France,M,33,41590.4,1
15733872,Marino,Germany,F,33,54019.93,0
15666982,Spears,Germany,F,38,76053.07,0
15602647,Cunningham,Germany,M,39,184977.2,0
15623063,Taylor,Germany,M,35,127678.95,0
15682928,Chiazagomekpere,Spain,M,39,1243.97,0
15729246,Hardacre,Spain,M,31,76326.67,0
15588928,Maslow,France,M,47,145338.61,1
15803352,Scott,Germany,M,33,57751.21,0
15607485,Wakelin,Spain,F,29,138880.24,0
15656249,Esposito,France,F,34,136120.29,1
15761783,Shah,France,M,41,167621.18,1
15716605,Chukwufumnanya,Germany,F,24,173276.62,0
15757425,Fleming,France,F,38,99661.46,1
15603096,Lori,France,M,33,66333.56,1
15588580,Kennedy,Germany,F,36,70240.79,0
15770539,Walters,France,M,30,113553.42,1
15572022,Han,France,F,36,690.84,1
15571843,Lawrence,Spain,M,24,98802.76,0
15752502,Cooke,France,M,41,130661.95,1
15609058,Wan,France,M,23,116378.82,1
15775108,Lo Duca,France,M,34,186052.15,1
15708904,Yermakova,France,F,37,100101.06,1
15600086,Combs,France,M,48,169952.82,1
15814675,Chien,Germany,F,39,61792.76,0
15572777,Meng,Spain,M,47,37973.13,0
15585106,Calabresi,Germany,F,38,188974.81,0
15738936,Stevenson,Germany,M,29,86334.64,0
15750970,Davidson,Spain,M,40,152845.99,0
15725772,Ch'in,Spain,F,36,146652.11,0
15692106,Rose,Spain,F,25,45482.04,0
15791533,Ch'ien,Spain,M,42,168816.73,0
15715715,Artyomova,Spain,M,38,59297.34,0
15785576,Mayrhofer,Germany,M,71,125848.88,0
15798834,Yefremov,Spain,F,32,76264.27,0
15744127,Kosovich,France,F,37,3939.87,1
15637427,Lu,Spain,F,25,15306.29,0
15576990,Taplin,Germany,F,25,58214.79,0
15615352,Ebelechukwu,France,M,31,35877.03,1
15647333,Fleming,France,M,27,21254.06,1
15572050,Yefimov,Germany,M,48,24533.89,0
15581370,Andreyeva,Spain,M,38,23531.5,0
15813503,Pickering,Spain,M,37,89099.18,0
15769783,Allan,Spain,M,37,807.06,0
15793135,Wang,Germany,F,24,121592.5,0
15599182,Reynolds,Spain,F,33,4700.66,0
15689517,Hales,France,M,27,161909.95,1
15641366,Y?an,Germany,M,61,90389.61,0
15588859,Rowley,Spain,F,44,2919.21,0
15732293,Chia,Spain,M,31,99086.74,0
15568032,Moore,Germany,M,31,163170.32,0
15623525,Copeland,Spain,M,31,72757.33,0
15606601,Rishel,France,F,22,73286.8,1
15800811,Wan,France,M,40,146056.29,1
15610711,Eluemuno,Germany,F,40,167673.37,0
15809654,Hsia,France,F,46,146011.55,1
15576077,Kelly,France,F,27,103381.47,1
15643378,Muir,France,M,42,83022.92,1
15566790,McIntyre,France,M,28,46041.08,1
15774402,Donaldson,Spain,M,36,182843.24,0
15694641,Wright,Spain,F,59,171364.18,0
15605916,Uvarova,France,F,50,183399.12,1
15812356,Doherty,Germany,F,40,152883.95,0
15644179,Allen,France,F,39,50560.45,1
15771674,Ma,Spain,F,39,54702.66,0
15623314,Tucker,Germany,F,59,78365.75,0
15613292,Ch'eng,France,M,21,68666.63,1
15813871,Hs?,France,M,47,151375.73,1
15759480,H?,France,F,40,19959.67,1
15587712,Chimaijem,France,M,36,26955.72,1
15671165,Esomchi,France,F,66,76267.59,1
15620746,Lorenzo,France,M,42,100998.5,1
15706537,Pirogov,Germany,F,59,191070.01,0
15589312,Larkin,France,M,30,176858.5,1
15741180,Eddy,France,M,54,45325.26,1
15733888,Sells,Spain,F,36,190958.48,0
15798532,Crawford,France,M,32,78896.59,1
15577359,Bezrukov,Spain,M,47,121964.46,0
15614936,Mancini,Spain,F,49,11144.4,0
15747647,Iadanza,Spain,F,27,144181.48,0
15588566,Wilkinson,Spain,M,33,32757.55,0
15570141,P'eng,France,F,34,80320.3,1
15800793,St Clair,Germany,F,39,185830.72,0
15572415,Preston,France,M,34,160095.31,1
15635125,Findlay,Spain,M,63,52198.84,0
15636551,Nixon,France,F,29,31811.44,1
15600912,Gorshkov,Germany,M,32,104181.78,0
15768476,Chukwubuikem,Spain,M,31,67667.19,0
15650266,Medvedeva,Germany,M,39,193974.47,0
15621004,Chukwuhaenye,France,M,32,198055.94,1
15748352,Endrizzi,Spain,M,34,43249.67,0
15788920,Ch'ang,Germany,F,32,55218.02,0
15743236,Piccio,France,F,61,131305.37,1
15637717,Lockington,Germany,M,41,43117.1,0
15635500,Seleznyov,Germany,M,75,186655.11,0
15634792,Weston,France,F,40,33266.29,1
15607560,Groom,France,F,39,555.28,1
15727177,Manfrin,France,M,42,150944.31,1
15774358,Robertson,Germany,M,59,72846.58,0
15791304,Ch'ang,Germany,M,25,35279.74,0
15603328,Lucchesi,France,M,27,2101.89,1
15804937,Cambage,France,M,50,94949.84,1
15804142,Tan,Spain,F,57,99061.75,0
15608845,Tao,Spain,F,38,74692.06,0
15702434,Hsieh,France,F,30,116692.8,1
15632609,Burdekin,France,F,39,32824.15,1
15603550,Longo,Germany,F,37,139607.61,0
15755239,Maughan,Germany,M,32,115525.13,0
15670528,Franz,Germany,M,43,20955.03,0
15732704,Piazza,Spain,M,25,52341.15,0
15589019,Morant,Spain,F,33,159813.18,0
15677796,Becher,Germany,M,47,169935.46,0
15760177,Lombardi,Spain,M,37,146033.52,0
15636595,Loton,Spain,M,37,153122.73,0
15737275,Conti,France,M,39,60335.24,1
15672905,Sani,Spain,F,40,163757.29,0
15753955,Lori,Spain,M,34,156648.81,0
15708504,Wong,Germany,M,50,176471.78,0
15592451,Lombardi,France,M,32,5388.3,1
15790455,Obialo,France,F,50,93332.64,1
15572174,Mazzi,France,M,29,71192.82,1
15656330,Von Doussa,Spain,F,32,170309.19,0
15569626,Miller,Spain,M,35,109794.31,0
15608726,Miracle,France,M,24,166310.82,1
15637366,Su,Germany,F,25,126728.27,0
15778049,Wyatt,Germany,M,29,30338.94,0
15727421,Anayolisa,France,F,38,37935.83,1
15688865,Wade,France,F,35,25329.48,1
15751032,Enemuo,Germany,F,37,49676.33,0
15734737,Bruno,France,M,56,169498.61,1
15746515,Greece,France,M,36,26500.29,1
15664311,Yang,Germany,M,28,166458.41,0
15708139,Brown,France,F,40,181294.39,1
15768574,Anderson,Spain,M,58,21768.21,0
15738018,Johnston,France,M,40,72849.29,1
15699753,Zakharov,France,M,41,24499.97,1
15703199,Golibe,Spain,M,38,98994.92,0
15627830,Nikitina,Germany,F,30,141446.01,0
15570855,Leonard,France,M,38,77864.41,1
15772503,Burns,France,F,33,115115.32,1
15584453,Burtch,Spain,M,32,168605.96,0
15710111,Clark,France,M,33,38550.4,1
15618562,Woodward,Germany,F,40,160618.61,0
15706764,Spencer,France,F,35,3701.63,1
15798737,Chao,France,M,38,88659.44,1
15712608,Costa,Germany,F,42,44273.91,0
15636736,McLachlan,France,F,53,156495.39,1
15703544,Hung,Spain,M,34,182988.94,0
15815645,Akhtar,France,M,37,175082.2,1
15705739,Toscani,Germany,M,32,148811.14,0
15709643,Gray,France,M,32,85901.09,1
15669805,Warren,Germany,F,31,199255.32,0
15737489,Ramsden,Spain,F,46,107973.44,0
15775131,Bartlett,Spain,M,32,128028.6,0
15765283,Wenz,Germany,F,40,104610.86,0
15628715,Kisch,France,F,36,69676.55,1
15813283,Mai,France,F,34,35982.42,1
15745716,McGregor,Spain,M,53,117939.17,0
15598485,Pinto,Spain,M,40,95140.62,0
15696552,Newman,France,F,21,167682.57,1
15754569,Pagnotto,France,M,57,56562.57,1
15701741,Williams,France,F,39,90305.97,1
15572631,Ndubuisi,France,M,25,109895.16,1
15636069,Plummer,Spain,M,28,1843.24,0
15682467,Chimezie,France,F,36,102747.02,1
15790744,Nash,France,F,34,97465.89,1
15625023,Onochie,France,M,40,105352.55,1
15731267,Rizzo,France,M,37,85801.77,1
15742879,Boni,Spain,M,38,69370.05,0
15757015,Davies,Germany,F,41,176945.96,0
15770711,Lu,Germany,F,28,21597.2,0
15569430,Burrows,Spain,F,36,152039.67,0
15617304,Ershova,France,M,40,111893.09,1
15704466,Udokamma,France,F,34,195074.62,1
15664681,Aitken,France,F,35,15959.01,1
15605534,Turnbull,Germany,F,51,72628.84,0
15792473,Reilly,Germany,F,50,64157.24,0
15802625,Hardy,Germany,M,48,23860.5,0
15766017,Brookman,Germany,M,58,85687.09,0
15762172,Kerr,France,F,39,179451.42,1
15728333,McBurney,France,M,43,93180.09,1
15792868,Mickey,France,M,69,157097.09,1
15605698,Harrison,France,M,58,80344.96,1
15777060,Olszewski,France,F,33,26080.54,1
15626243,Chijioke,France,M,30,31406.93,1
15719898,Young,France,M,36,32044.64,1
15599976,Bellasis,France,F,27,132734.87,1
15752809,De Mestre,Spain,M,43,61602.42,0
15589698,De Luca,Germany,M,42,41304.44,0
15609977,Mundy,France,M,47,57962.41,1
15750121,Tung,France,M,38,42862.82,1
15734177,Donahue,France,M,33,152992.04,1
15781347,Okagbue,France,F,41,91193.65,1
15592025,Nnaemeka,France,M,53,130132.41,1
15670163,Verjus,France,F,27,88751.45,1
15765402,H?,France,F,39,104118.93,1
15624343,Napolitani,Spain,F,50,42028.16,0
15602354,Ginikanwa,Germany,M,33,75632.78,0
15579183,Spaull,France,M,64,53710.23,1
15584899,Siciliani,France,F,35,13066.3,1
15723658,Voronina,Spain,F,30,152417.97,0
15803965,Tang,France,M,55,3299.01,1
15682489,Crumbley,France,M,27,198091.81,1
15813645,Hamilton,France,F,36,103934.12,1
15766787,Piazza,France,F,35,70403.65,1
15687171,Birch,Spain,M,34,102179.86,0
15690744,Custance,France,M,43,30375.18,1
15707974,Anayochukwu,Spain,F,38,184796.84,0
15673084,Galkin,Spain,M,38,166264.89,0
15814772,Adams,Germany,M,49,88391.97,0
15743709,Toomey,France,M,30,115186.97,1
15610343,Marshall-Hall,France,F,37,13935.53,1
15737414,Shen,France,M,35,83910.4,1
15788480,Pagnotto,Germany,F,33,34712.34,0
15568519,Wood,France,M,41,13871.34,1
15792453,More,Spain,F,42,139494.75,0
15658100,Piccio,France,F,42,140724.64,1
15695197,Tochukwu,Germany,F,25,20682.46,0
15749807,Graham,Spain,F,31,124202.26,0
15773876,Tung,France,F,34,159638.77,1
15591698,P'eng,Germany,F,49,171056.65,0
15712813,Nevzorova,Germany,M,43,25333.03,0
15763898,Toscani,Spain,F,46,29372.62,0
15793324,McKenzie,Spain,M,32,38533.79,0
15757759,Okwuoma,Spain,F,28,156122.13,0
15796230,Morley,Germany,F,36,57904.22,0
15611729,Kerr,Germany,M,39,31257.1,0
15709531,Harding,France,M,38,193214.05,1
15650751,Butler,France,F,30,137757.69,1
15641413,Crawford,Germany,F,49,13308.2,0
15753840,Brown,Spain,F,32,132861.9,0
15669994,Greece,Germany,F,31,125083.29,0
15695301,Matthews,Spain,M,44,12405.2,0
15792004,Heath,Spain,F,26,37697.29,0
15603035,Vincent,France,M,34,105599.65,1
15717286,Sal,Spain,F,40,142783.98,0
15577107,Milne,Spain,F,22,168412.07,0
15754747,Bazile,Germany,M,33,184036.47,0
15705676,Wardle,France,F,35,48478.47,1
15751912,Lilly,France,M,36,3896.08,1
15677336,Aitken,Germany,M,57,132370.75,0
15684395,Enderby,Spain,F,45,128260.86,0
15659949,Chiu,France,M,31,106534.15,1
15812422,Ugorji,France,M,41,102515.42,1
15806941,Sharpe,France,M,60,83643.87,1
15637690,Houghton,Germany,F,34,138906.85,0
15632882,Konovalova,Germany,M,37,29995.83,0
15807107,Patel,France,M,32,164081.42,1
15661034,Ngozichukwuka,Germany,F,29,187976.88,0
15811958,Medland,Germany,M,44,158171.36,0
15785167,Padovano,Spain,M,29,155711.64,0
15646720,Tsui,Spain,F,55,85890.75,0
15658614,H?,Germany,F,38,83844.79,0
15704657,Denman,France,M,39,41777.9,1
15567147,Ratten,Spain,M,40,81908.09,0
15701319,Baxter,Germany,F,37,139377.24,0
15745266,Norman,Spain,M,55,73562.05,0
15650437,Shen,Germany,M,32,165786.1,0
15764314,Reilly,Germany,M,36,174921.91,0
15612594,Ifeanacho,Spain,M,25,120790.02,0
15593501,Graham,France,F,36,56092.51,1
15804150,Lysaght,France,M,34,158816.03,1
15649297,T'ang,France,F,62,125660.99,1
15641110,Abron,France,M,41,128400.62,1
15660608,Chimaraoke,France,M,44,107181.22,1
15806570,Y?an,France,F,53,77203.72,1
15715345,Sergeyeva,Spain,M,25,129740.11,0
15755521,Ma,France,F,48,187604.97,1
15579074,Obiajulu,Germany,M,38,184754.26,0
15641158,Belcher,Germany,M,32,63981.37,0
15752507,K?,Germany,M,60,192831.67,0
15597983,Brown,France,M,69,70849.47,1
15586069,Abernathy,France,F,30,27914.95,1
15655082,Pape,France,F,48,173568.3,1
15720155,Tao,Germany,M,29,9324.31,0
15582116,Ma,Germany,F,45,26628.88,0
15749365,Earle,France,F,34,145601.8,1
15632069,Kazantsev,France,M,39,144496.07,1
15663134,Uspenskaya,Spain,M,58,11779.98,0
15766683,Coombes,Germany,M,36,83983.39,0
15707219,Hopman,France,F,28,123318.37,1
15709232,McKay,Germany,F,47,65481.86,0
15801351,Milanesi,France,M,40,47728.0,1
15578747,Chineze,Spain,M,26,59195.05,0
15675626,Dawson,France,M,28,98060.51,1
15583736,Shih,Germany,M,36,90106.94,0
15590011,Hughes,Spain,M,38,13549.34,0
15609913,Clark,France,F,46,113436.08,1
15719479,Chukwuhaenye,Spain,F,56,42442.21,0
15575147,Wall,France,M,22,68297.61,1
15597309,Howell,Spain,M,36,80134.65,0
15648367,Lo,Germany,F,29,96051.1,0
15758031,Lazarev,Spain,M,38,80682.35,0
15751771,Lowe,Germany,M,32,111149.98,0
15689288,Folliero,France,F,26,182612.38,1
15731026,Han,Germany,F,39,109201.43,0
15775809,Holloway,Germany,F,26,151146.67,0
15743076,Pai,Spain,M,29,93901.61,0
15658258,Trejo,France,M,43,36342.79,1
15756321,Johnston,Spain,F,52,98302.57,0
15706799,Macknight,Spain,M,44,84972.9,0
15775703,Lo,France,M,26,108747.12,1
15642636,Glossop,France,M,29,21862.19,1
15704651,Bishop,France,M,26,121551.93,1
15806771,Yefremova,France,F,40,177065.24,1
15566735,Obialo,Germany,F,36,140460.01,0
15681671,Nkemjika,Germany,M,28,35337.31,0
15775949,Trevisani,France,F,38,193502.93,1
15586752,Parkes,Germany,M,33,32174.03,0
15582519,Seleznyov,France,M,47,5811.9,1
15658233,Naylor,France,F,41,149593.61,1
15755330,Forbes,Germany,M,41,37439.9,0
15605072,Douglas,France,F,43,142763.51,1
15617538,Nwankwo,Spain,M,40,45038.74,0
15591428,Myers,France,M,29,172097.4,1
15692142,Rogova,Germany,F,48,180344.69,0
15692931,Hsing,France,M,22,37392.56,1
15781127,Giordano,Spain,F,33,36864.05,0
15677136,Okwukwe,France,F,23,132418.59,1
15677828,Chalmers,France,F,34,60894.26,1
15567897,Chiazagomekpere,Germany,M,23,143913.33,0
15793641,Evseyev,France,F,70,172240.27,1
15678333,Parry-Okeden,France,F,26,86619.77,1
15630511,Picot,France,F,33,164074.89,1
15792627,Reid,Spain,F,33,69039.43,0
15717191,Ferri,France,M,49,132468.76,1
15625716,Genovesi,France,F,33,65316.5,1
15710053,Neumayer,Germany,F,44,57164.19,0
15580043,Murray,Spain,F,22,34397.08,0
15601410,Tien,Spain,F,46,177431.59,0
15684669,Parkes,France,F,41,142009.46,1
15619083,Yip,France,F,35,80618.47,1
15692207,Ingle,France,F,53,124218.27,1
15730705,Chidubem,France,M,37,85286.3,1
15749688,Lu,France,M,32,40889.14,1
15728542,Vorobyova,France,F,71,107236.87,1
15760063,Chiedozie,Spain,M,23,168085.97,0
15658982,Napolitani,Germany,F,28,146663.43,0
15758769,Coffey,France,F,44,4791.8,1
15778481,Chigbogu,France,M,59,120819.58,1
15661162,Akabueze,Spain,M,49,114539.67,0
15568164,Istomin,France,F,34,154000.99,1
15601569,Ndubueze,France,F,40,137980.58,1
15772383,Toscani,France,M,36,83343.73,1
15667456,Ross,Spain,M,62,82195.15,0
15672983,Fernando,Spain,F,27,149550.95,0
15799534,McClaran,France,M,71,197688.5,1
15582847,Yermakova,France,M,26,72929.96,1
15612478,Somadina,France,M,51,171045.35,1
15709621,Wan,France,M,31,27731.05,1
15802009,Mazzi,France,F,33,126131.9,1
15698816,Tuan,Spain,F,33,103931.49,0
15574830,Townsley,Germany,M,58,147635.33,0
15603082,Yashina,France,M,51,61961.57,1
15685947,Henderson,Germany,M,42,125435.47,0
15643048,Mueller,France,M,66,42240.54,1
15807568,Wright,France,M,50,57942.88,1
15597591,Lung,France,M,29,153419.62,1
15747558,Bryant,Spain,F,38,189727.12,0
15756655,Madukaife,France,F,34,165385.55,1
15589949,Maclean,Spain,M,34,19687.99,0
15601012,Abdullah,France,F,60,39473.63,1
15724269,Yao,France,M,25,144723.38,1
15567506,Cheatham,Germany,F,40,194895.57,0
15791877,Gallagher,Germany,M,34,77271.91,0
15794360,Hao,Germany,F,70,105096.82,0
15686538,Nixon,France,F,41,176780.39,1
15585985,Wang,France,M,48,153786.46,1
15699257,Kerr,Spain,M,42,43612.06,0
15804104,Romani,France,M,28,79479.74,1
15727619,Lock,Germany,F,46,92320.37,0
15740237,Millar,Germany,M,36,193201.86,0
15801436,K'ung,France,M,42,126353.13,1
15705735,Onyekachi,Spain,M,43,135008.92,0
15649359,Somayina,France,M,36,17135.6,1
15624892,Dennis,Germany,M,37,60651.77,0
15784918,Brown,Germany,M,35,188343.05,0
15584785,Ogochukwu,France,M,37,23291.83,1
15797197,Macleod,Spain,M,29,64443.75,0
15574858,Page,France,M,37,287.99,1
15794101,Barese,France,F,48,137961.41,1
15743245,Agafonova,France,M,42,72169.95,1
15791535,Caraway,France,M,28,39608.58,1
15605215,Stevenson,France,M,48,175458.21,1
15771749,Duncan,Germany,F,38,89524.83,0
15616833,Wang,Spain,M,27,13221.25,0
15750728,Kaur,Spain,F,42,102889.34,0
15769353,Jenkins,France,F,40,166468.21,1
15770091,Edwards,Germany,M,28,27149.27,0
15716420,Kelly,Spain,M,39,59601.15,0
15740602,Boyle,Germany,F,27,22026.18,0
15796071,Loane,Spain,M,29,153059.62,0
15811389,Padovano,Germany,F,35,167313.07,0
15783875,Li Fonti,France,F,34,12833.96,1
15671800,Robinson,France,M,20,197582.79,1
15677288,Geach,France,M,50,4033.39,1
15633525,Payne,France,M,29,125877.22,1
15634606,Chinonyelum,Spain,M,52,176913.42,0
15579207,Watkins,France,M,37,105476.65,1
15619892,Page,Spain,M,18,59172.42,0
15567778,Genovese,Germany,F,54,108731.02,0
15711750,Watson,France,F,34,175310.38,1
15751084,Mancini,France,F,29,38170.04,1
15768945,Chibueze,France,M,27,105887.04,1
15586931,Hunter,Spain,M,39,95625.03,0
15636353,Buchi,Spain,M,35,9541.15,0
15623858,Charteris,France,M,45,148516.79,1
15703354,Aksenov,France,F,33,113907.8,1
15663987,Wright,Spain,M,30,164647.72,0
15780805,Lu,France,F,35,98621.04,1
15768566,K?,France,M,34,37479.97,1
15643229,Hou,France,F,31,15846.42,1
15754940,Descoteaux,Spain,M,43,5104.08,0
15676576,Stephenson,France,F,43,61937.6,1
15800068,Cooper,Spain,F,46,170008.74,0
15648030,Crump,Spain,F,33,165000.68,0
15668594,Diggs,Germany,F,25,76197.05,0
15728709,Shih,Germany,M,40,118045.98,0
15724181,Hudson,Spain,M,47,157360.9,0
15647546,Carvosso,Germany,F,40,196226.38,0
15702601,Wyatt,Germany,M,30,44384.57,0
